""c2893d33-91ad-4c09-9202-22fd7feb236f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Te Kuiti""|""TKT""|10|1
""4c6270ce-4b44-48e6-bb56-574a04535226""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Flat Hills Tea Rooms""|""FLT""|10|1
""04698a15-7cea-4665-b085-9a062bc8833c""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Taihape""|""TPE""|10|1
""af06b658-4fb3-4fd7-976b-c9c88f4dd57a""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Ashburton""|""ASG""|10|1
""d0925bb2-d174-4dc6-ba9f-dc774e81d3ca""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Temuka""|""TMK""|10|1
""2aaa25a4-126c-42c9-9ebe-7cf407d68522""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Oamaru""|""OAM""|10|1
""1dea0f0b-4ce3-4553-8061-340356382a29""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Balclutha""|""BAL""|10|1
""4efb8277-aa20-422b-8ec3-bf527d348ef4""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Peggydale""|""PEG""|10|1
""d4300833-854e-4144-a943-377923df131e""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Amberly""|""AMB""|10|1
""9c3ef957-87f8-4048-9378-199adf5829ee""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Palmerston""|""PAL""|10|1
